EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,BusinessTravel,OverTime,MonthlyIncome,YearsAtCompany,TotalWorkingYears,YearsSinceLastPromotion,DistanceFromHome,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition
1486,46,Female,Sales,Sales Executive,Master,Single,Travel_Rarely,No,5958,9,22,8,24,3,4,4,No
1487,48,Male,IT,IT Manager,Bachelor,Single,Travel_Frequently,No,7843,2,26,1,13,4,4,2,No
1488,21,Female,HR,HR Specialist,Bachelor,Married,Travel_Rarely,Yes,3960,0,0,0,19,1,2,1,Yes
1489,21,Female,Finance,Accountant,Below College,Single,Travel_Rarely,No,2822,0,0,0,19,4,1,3,Yes
1490,44,Female,IT,Software Engineer,Master,Single,Travel_Rarely,No,3124,3,24,3,9,2,3,2,No
1491,31,Male,Sales,Sales Representative,Bachelor,Single,Non-Travel,No,6078,9,11,3,11,3,2,4,No
1492,52,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Frequently,Yes,4991,8,32,0,1,4,4,1,Yes
1493,26,Male,Finance,Manager,Bachelor,Single,Travel_Rarely,No,6171,2,2,0,28,3,4,4,No
1494,54,Female,Finance,Accountant,Doctorate,Married,Travel_Rarely,Yes,5501,14,30,4,2,4,3,2,No
1495,60,Male,R&D,Laboratory Technician,Master,Single,Travel_Rarely,No,6183,16,36,4,13,2,1,3,No
1496,40,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,Yes,9941,14,18,0,20,3,3,2,No
1497,31,Female,Sales,Sales Executive,Master,Married,Travel_Rarely,No,5577,7,7,5,27,1,1,1,No
1498,42,Female,R&D,Manager,Master,Married,Travel_Rarely,Yes,5519,0,21,0,8,3,2,4,Yes
1499,39,Male,IT,IT Manager,Master,Single,Non-Travel,No,11102,15,18,10,23,1,3,4,No
1500,52,Female,IT,IT Manager,College,Divorced,Travel_Frequently,Yes,11277,17,31,8,3,2,1,2,No
1501,21,Female,Sales,Manager,Doctorate,Married,Travel_Rarely,Yes,6385,0,0,0,28,4,1,3,Yes
1502,34,Male,R&D,Research Scientist,College,Divorced,Travel_Frequently,No,5398,12,12,3,11,3,1,4,No
1503,35,Male,R&D,Research Scientist,Below College,Divorced,Travel_Frequently,No,5384,10,14,4,26,1,1,4,Yes
1504,23,Female,R&D,Laboratory Technician,College,Single,Travel_Frequently,No,3185,0,0,0,4,4,1,4,Yes
1505,28,Male,IT,Data Analyst,Bachelor,Married,Travel_Frequently,No,3637,1,5,1,2,4,1,1,Yes
1506,58,Male,IT,Data Analyst,Master,Married,Travel_Rarely,No,6333,12,35,9,22,4,1,3,No
1507,24,Male,Sales,Manager,Bachelor,Single,Travel_Rarely,No,6485,0,0,0,24,3,3,4,Yes
1508,52,Female,R&D,Laboratory Technician,Bachelor,Married,Travel_Frequently,No,7132,18,30,8,20,2,2,4,No
1509,35,Male,HR,HR Specialist,Master,Divorced,Travel_Rarely,Yes,5449,11,12,7,7,2,2,1,No
1510,56,Female,R&D,Manager,Master,Married,Travel_Rarely,No,9544,9,32,0,26,2,1,4,No
1511,59,Male,HR,Recruiter,Master,Single,Travel_Rarely,No,6569,15,38,1,6,3,4,2,No
1512,38,Female,R&D,Research Scientist,Bachelor,Single,Travel_Frequently,No,6657,17,17,2,7,3,1,1,No
1513,32,Male,R&D,Research Scientist,Master,Married,Travel_Frequently,No,5341,8,11,4,26,1,2,4,No
1514,30,Female,R&D,Laboratory Technician,Master,Married,Travel_Rarely,Yes,3840,3,10,1,13,2,2,2,No
1515,32,Female,IT,IT Manager,College,Married,Travel_Rarely,Yes,8428,10,11,9,24,3,2,4,Yes
1516,52,Female,R&D,Manager,Bachelor,Divorced,Travel_Rarely,No,10965,16,29,9,16,3,3,4,No
1517,48,Male,Sales,Sales Executive,College,Single,Travel_Rarely,No,4021,6,25,4,18,4,2,3,No
1518,52,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Rarely,No,6149,14,29,4,9,4,3,4,No
1519,38,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,Yes,4868,7,16,4,7,1,3,1,No
1520,32,Male,IT,Software Engineer,Doctorate,Divorced,Travel_Rarely,Yes,5603,8,8,0,13,3,3,3,No
1521,45,Male,R&D,Research Scientist,Bachelor,Single,Travel_Rarely,No,5121,6,24,5,3,4,4,3,No
1522,21,Female,R&D,Manager,Master,Married,Travel_Rarely,No,7159,0,0,0,22,3,1,4,No
1523,54,Female,R&D,Manager,Bachelor,Divorced,Travel_Frequently,Yes,11951,18,32,9,11,1,2,2,No
1524,45,Male,Finance,Accountant,Bachelor,Single,Travel_Rarely,Yes,6308,12,21,8,29,1,3,4,Yes
1525,51,Male,IT,IT Manager,Master,Single,Travel_Rarely,Yes,7477,6,30,2,10,4,3,2,No
1526,45,Male,Sales,Sales Representative,Master,Single,Travel_Frequently,No,4956,4,25,2,29,4,1,4,No
1527,30,Female,IT,Software Engineer,Bachelor,Married,Travel_Rarely,No,3515,6,6,1,5,4,3,2,No
1528,49,Female,Finance,Financial Analyst,Master,Married,Travel_Rarely,No,3684,1,25,0,27,3,4,3,No
1529,47,Female,Sales,Manager,Master,Married,Travel_Frequently,No,7240,5,24,4,29,1,4,1,No
1530,33,Female,Finance,Manager,Master,Married,Travel_Rarely,Yes,9033,10,10,4,25,3,1,1,Yes
1531,24,Female,Sales,Sales Executive,College,Single,Travel_Rarely,No,2271,1,1,1,9,2,4,1,No
1532,35,Female,Sales,Manager,College,Single,Travel_Rarely,No,10243,14,14,6,4,2,2,1,Yes
1533,37,Male,HR,HR Specialist,Master,Divorced,Travel_Rarely,Yes,6176,11,14,10,2,1,2,4,No
1534,48,Male,R&D,Laboratory Technician,College,Single,Travel_Rarely,Yes,2767,0,24,0,8,4,2,2,Yes
1535,24,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,8170,4,4,1,11,1,4,1,No
1536,27,Male,R&D,Laboratory Technician,Below College,Single,Travel_Rarely,No,4089,3,6,0,11,2,1,4,No
1537,43,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,7515,6,23,5,4,4,1,2,No
1538,41,Male,IT,Data Analyst,Master,Divorced,Travel_Rarely,Yes,6796,15,19,0,21,1,4,4,Yes
1539,39,Male,HR,HR Specialist,College,Married,Travel_Rarely,No,4771,7,16,0,10,1,2,3,Yes
1540,41,Male,IT,Software Engineer,College,Divorced,Travel_Rarely,No,6037,10,19,3,1,1,4,3,No
1541,35,Male,Sales,Manager,Bachelor,Single,Non-Travel,No,8382,11,11,2,28,2,4,1,No
1542,57,Male,Sales,Sales Executive,College,Single,Travel_Rarely,Yes,7477,16,36,4,7,4,3,2,No
1543,32,Female,R&D,Manager,Bachelor,Divorced,Travel_Rarely,No,6343,2,9,1,16,3,4,4,No
1544,21,Female,IT,Software Engineer,Bachelor,Married,Travel_Rarely,No,2526,0,0,0,13,3,2,2,Yes
1545,32,Male,Sales,Sales Representative,Doctorate,Divorced,Travel_Rarely,Yes,3895,0,11,0,14,3,4,4,Yes
1546,46,Male,Finance,Accountant,Master,Divorced,Travel_Rarely,No,6960,12,26,7,9,2,2,4,No
1547,44,Female,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,4285,7,23,3,20,3,1,2,No
1548,20,Male,Finance,Accountant,Master,Single,Travel_Frequently,No,3061,0,0,0,7,4,4,1,No
1549,44,Female,R&D,Manager,Doctorate,Married,Travel_Rarely,Yes,7533,2,21,0,7,3,2,3,No
1550,26,Male,IT,Data Analyst,College,Single,Travel_Rarely,No,3111,3,3,1,12,3,4,2,No
1551,33,Male,Sales,Manager,Master,Single,Travel_Frequently,No,6652,1,12,0,21,2,3,4,Yes
1552,37,Male,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,2019,0,15,0,2,4,4,1,Yes
1553,44,Female,R&D,Research Scientist,Bachelor,Married,Travel_Frequently,No,7146,15,21,5,29,4,3,3,No
1554,42,Female,R&D,Research Scientist,Master,Married,Travel_Frequently,No,3232,0,22,0,4,4,2,1,No
1555,50,Female,HR,Manager,Doctorate,Divorced,Travel_Rarely,No,7288,0,29,0,2,3,1,3,Yes
1556,59,Male,R&D,Manager,College,Single,Travel_Frequently,No,9351,13,37,9,20,4,1,4,No
1557,28,Female,IT,Data Analyst,Bachelor,Divorced,Travel_Rarely,No,5955,8,8,3,4,4,2,4,Yes
1558,25,Male,Finance,Manager,Bachelor,Married,Travel_Frequently,Yes,5951,0,2,0,24,3,4,3,No
1559,51,Male,Finance,Manager,Master,Divorced,Travel_Rarely,No,9114,7,29,6,23,1,3,4,No
1560,38,Male,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,2760,2,18,0,28,2,1,3,Yes
1561,44,Female,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,No,5559,11,22,4,1,2,2,1,No
1562,29,Female,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Frequently,No,3986,1,8,1,23,3,1,3,Yes
1563,41,Male,Finance,Accountant,Bachelor,Divorced,Travel_Frequently,No,5239,7,20,2,13,1,2,4,No
1564,47,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Rarely,No,6435,12,25,9,28,3,3,2,No
1565,39,Female,Sales,Manager,Master,Single,Travel_Rarely,Yes,10429,18,18,0,7,4,3,2,No
1566,29,Female,IT,Data Analyst,College,Divorced,Travel_Rarely,No,3617,5,6,4,2,1,3,4,No
1567,45,Male,Sales,Manager,Bachelor,Divorced,Travel_Frequently,Yes,7586,3,25,0,24,4,3,2,No
1568,44,Female,IT,IT Manager,Master,Divorced,Travel_Rarely,Yes,9251,11,21,9,21,1,1,1,No
1569,26,Male,R&D,Laboratory Technician,College,Divorced,Travel_Rarely,No,2953,3,3,0,11,4,3,2,No
1570,51,Male,IT,IT Manager,Bachelor,Single,Non-Travel,No,10370,18,27,7,28,1,2,1,No
1571,56,Male,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,No,3536,2,35,2,10,1,1,1,Yes
1572,38,Female,R&D,Manager,Master,Single,Travel_Rarely,No,11158,17,17,3,4,3,3,2,No
1573,28,Male,IT,Data Analyst,Bachelor,Single,Travel_Rarely,Yes,3533,4,4,0,13,4,1,3,No
1574,29,Male,HR,Manager,College,Married,Travel_Rarely,No,8609,9,9,9,27,2,3,2,Yes
1575,27,Female,Sales,Manager,Master,Married,Non-Travel,No,7549,7,7,6,28,3,3,3,No
1576,27,Male,Sales,Sales Executive,Master,Divorced,Travel_Rarely,No,4184,3,3,0,19,4,1,3,No
1577,31,Female,Sales,Sales Representative,Master,Divorced,Travel_Rarely,No,4280,7,7,2,1,4,4,2,No
1578,23,Female,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,3224,2,2,1,26,4,2,4,No
1579,39,Male,IT,Data Analyst,Doctorate,Single,Travel_Rarely,No,6744,13,17,1,8,1,1,1,No
1580,20,Female,R&D,Laboratory Technician,Master,Divorced,Non-Travel,No,3262,0,0,0,7,1,4,1,No
1581,53,Male,IT,Data Analyst,College,Married,Travel_Frequently,No,6251,14,29,6,27,2,2,1,No
1582,41,Male,Sales,Sales Executive,Master,Divorced,Travel_Rarely,No,3186,3,17,2,1,4,3,3,No
1583,22,Female,Finance,Manager,College,Married,Travel_Frequently,Yes,6111,0,0,0,12,1,4,3,Yes
1584,51,Male,Sales,Sales Representative,Below College,Divorced,Travel_Rarely,No,7870,16,31,7,16,2,4,1,No
1585,31,Female,Sales,Sales Representative,Bachelor,Married,Travel_Frequently,No,5474,11,11,3,24,4,2,2,Yes
1586,45,Female,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,Yes,2493,1,23,0,14,2,4,3,Yes
1587,52,Female,IT,Software Engineer,Below College,Divorced,Travel_Rarely,No,3454,3,31,2,17,1,2,2,No
1588,47,Female,R&D,Research Scientist,College,Married,Travel_Rarely,No,5743,9,25,4,17,4,2,2,No
1589,32,Female,Sales,Sales Representative,Bachelor,Married,Travel_Frequently,No,5246,12,12,2,5,2,2,2,No
1590,23,Female,HR,HR Specialist,College,Married,Travel_Rarely,No,2872,0,0,0,16,2,2,3,Yes
1591,46,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Rarely,Yes,2684,1,24,0,10,1,1,3,Yes
1592,39,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Rarely,No,3518,0,19,0,26,2,3,3,Yes
1593,44,Male,Sales,Manager,Bachelor,Single,Non-Travel,No,6895,4,24,4,23,1,1,2,No
1594,32,Male,R&D,Laboratory Technician,Master,Married,Non-Travel,Yes,3918,4,12,3,21,3,3,3,No
1595,30,Female,Finance,Accountant,Bachelor,Divorced,Travel_Frequently,Yes,5263,9,9,2,22,1,2,4,Yes
1596,44,Female,R&D,Manager,Below College,Divorced,Travel_Rarely,Yes,8712,8,20,8,23,1,2,2,Yes
1597,37,Male,IT,Software Engineer,Doctorate,Married,Travel_Frequently,Yes,5059,7,16,4,5,2,3,1,No
1598,33,Male,Sales,Sales Executive,Master,Married,Travel_Rarely,No,7188,13,13,6,23,3,3,1,No
1599,60,Male,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,No,5739,7,38,6,1,3,2,3,No
1600,60,Male,Sales,Manager,Master,Married,Travel_Rarely,No,8163,7,37,7,8,2,4,2,Yes
1601,31,Male,Sales,Sales Executive,Master,Married,Travel_Rarely,No,4385,7,7,3,6,2,3,1,Yes
1602,49,Female,Sales,Sales Executive,College,Single,Travel_Rarely,Yes,6786,16,29,10,1,1,1,4,No
1603,37,Male,Sales,Sales Executive,College,Single,Travel_Rarely,No,3746,0,13,0,23,1,1,3,No
1604,29,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Frequently,No,4460,9,9,6,18,1,1,1,Yes
1605,34,Female,Finance,Accountant,Master,Single,Travel_Rarely,No,4406,4,11,0,29,3,2,4,No
1606,42,Male,Finance,Financial Analyst,Bachelor,Divorced,Travel_Rarely,Yes,4864,10,18,6,14,1,1,2,Yes
1607,59,Female,HR,Recruiter,Master,Single,Travel_Frequently,Yes,4410,3,37,1,23,4,3,3,No
1608,44,Female,Sales,Sales Executive,Doctorate,Single,Travel_Rarely,Yes,2685,2,21,1,11,4,3,2,Yes
1609,46,Female,R&D,Manager,Bachelor,Divorced,Travel_Frequently,No,11603,20,25,6,18,4,4,4,Yes
1610,56,Male,IT,IT Manager,Doctorate,Single,Non-Travel,No,8393,7,36,5,16,2,1,3,No
1611,38,Female,IT,Data Analyst,College,Single,Travel_Rarely,No,7945,17,17,2,8,4,2,2,No
1612,43,Male,Sales,Sales Representative,College,Single,Non-Travel,Yes,7248,18,23,6,5,2,1,2,Yes
1613,28,Female,Sales,Manager,College,Divorced,Non-Travel,No,6977,5,5,1,5,4,1,3,No
1614,49,Female,Sales,Sales Representative,Bachelor,Single,Travel_Rarely,No,6556,16,25,6,3,2,4,2,No
1615,55,Male,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,5861,15,32,1,26,4,4,2,Yes
1616,21,Male,R&D,Laboratory Technician,College,Single,Travel_Rarely,No,3549,0,0,0,10,1,2,1,Yes
1617,56,Male,Sales,Manager,Master,Married,Travel_Rarely,Yes,9267,15,32,5,12,3,1,3,No
1618,26,Female,IT,Data Analyst,Master,Single,Travel_Rarely,Yes,3726,3,3,1,19,2,1,4,No
1619,25,Male,Sales,Manager,Bachelor,Married,Travel_Rarely,Yes,8108,4,4,3,5,2,3,4,Yes
1620,44,Male,IT,IT Manager,College,Married,Travel_Rarely,No,11898,19,23,1,1,2,4,1,No
1621,38,Male,R&D,Research Scientist,Master,Married,Travel_Frequently,No,4366,8,18,4,23,3,1,1,No
1622,27,Female,R&D,Research Scientist,Bachelor,Divorced,Travel_Frequently,No,4652,7,7,5,12,4,4,2,Yes
1623,36,Male,R&D,Laboratory Technician,Bachelor,Single,Travel_Rarely,Yes,6747,12,12,1,4,2,1,2,Yes
1624,25,Female,IT,IT Manager,College,Married,Travel_Rarely,No,6369,2,2,0,24,4,1,1,No
1625,58,Female,Sales,Sales Representative,College,Single,Travel_Rarely,Yes,7692,15,37,0,16,4,1,2,No
1626,43,Female,IT,Data Analyst,College,Single,Non-Travel,Yes,4016,6,20,3,21,1,4,3,Yes
1627,46,Male,IT,Software Engineer,Bachelor,Single,Travel_Rarely,No,5222,5,24,3,25,1,4,3,No
1628,47,Female,R&D,Research Scientist,Doctorate,Divorced,Travel_Rarely,No,5663,12,23,5,22,2,1,2,Yes
1629,51,Female,Finance,Accountant,Bachelor,Divorced,Non-Travel,Yes,6549,13,31,3,15,1,4,2,No
1630,54,Male,Sales,Manager,Bachelor,Married,Travel_Frequently,Yes,9258,12,30,8,27,2,2,1,No
1631,49,Female,Sales,Sales Representative,Bachelor,Married,Travel_Rarely,No,6647,11,26,9,6,4,3,1,No
1632,47,Female,R&D,Laboratory Technician,College,Divorced,Travel_Rarely,No,4012,3,23,0,14,1,1,1,No
1633,38,Female,R&D,Research Scientist,Doctorate,Married,Travel_Frequently,No,5503,7,17,7,16,4,1,2,No
1634,45,Male,IT,IT Manager,Master,Married,Travel_Rarely,No,8967,7,23,0,29,3,3,3,No
1635,21,Male,R&D,Research Scientist,Doctorate,Single,Travel_Rarely,No,3964,0,0,0,19,3,3,2,Yes
1636,56,Female,HR,HR Specialist,Bachelor,Single,Travel_Rarely,No,8059,20,35,2,6,2,4,3,No
1637,60,Female,HR,Recruiter,Below College,Divorced,Travel_Rarely,No,3302,5,36,4,14,2,1,1,No
1638,56,Female,Finance,Accountant,College,Single,Travel_Rarely,No,4336,4,36,1,29,3,2,2,No
1639,36,Male,IT,Software Engineer,College,Single,Travel_Rarely,No,3440,2,14,0,20,1,1,1,Yes
1640,33,Female,R&D,Laboratory Technician,College,Divorced,Travel_Rarely,No,7214,13,13,5,21,4,1,4,No
1641,31,Female,R&D,Research Scientist,Doctorate,Divorced,Travel_Rarely,No,3960,5,11,1,16,1,1,3,No
1642,32,Male,Sales,Sales Executive,College,Married,Travel_Rarely,No,2235,0,8,0,29,2,2,3,No
1643,37,Female,Finance,Financial Analyst,Doctorate,Single,Travel_Rarely,No,3393,2,16,0,17,3,4,4,No
1644,45,Male,Finance,Financial Analyst,Bachelor,Divorced,Travel_Rarely,No,8308,18,21,5,15,2,4,4,No
1645,32,Female,HR,Recruiter,Bachelor,Married,Travel_Rarely,No,6462,10,10,10,17,4,2,1,No
1646,21,Male,R&D,Laboratory Technician,Master,Married,Travel_Rarely,No,2148,0,0,0,7,2,3,2,Yes
1647,41,Male,R&D,Research Scientist,College,Single,Travel_Rarely,No,7080,18,18,4,20,2,1,4,No
1648,24,Female,Finance,Manager,Bachelor,Married,Travel_Rarely,No,7393,1,1,0,16,2,2,1,Yes
1649,44,Male,HR,Manager,Doctorate,Single,Travel_Frequently,No,5768,0,20,0,27,1,4,3,Yes
1650,26,Female,Sales,Sales Representative,Bachelor,Divorced,Non-Travel,No,4139,4,4,2,25,3,4,1,No
1651,27,Female,R&D,Manager,Master,Divorced,Travel_Rarely,Yes,6465,3,3,1,11,1,1,2,Yes
1652,54,Male,IT,Software Engineer,College,Married,Travel_Rarely,No,5939,8,34,6,10,1,1,1,No
1653,57,Female,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,4368,4,37,3,4,2,4,4,No
1654,50,Male,R&D,Manager,Master,Single,Travel_Rarely,No,8850,8,30,1,21,1,3,2,No
1655,33,Female,Sales,Sales Executive,Master,Divorced,Travel_Rarely,No,5057,6,10,4,10,3,2,3,Yes
1656,44,Female,Sales,Sales Representative,College,Married,Travel_Frequently,Yes,6569,16,20,9,14,4,2,1,No
1657,27,Male,Sales,Sales Executive,College,Divorced,Non-Travel,Yes,4470,7,7,6,9,1,4,4,Yes
1658,52,Female,R&D,Laboratory Technician,College,Single,Travel_Rarely,Yes,6999,14,32,9,14,1,1,4,Yes
1659,47,Male,HR,Manager,Below College,Married,Travel_Rarely,Yes,10608,20,27,8,29,1,2,1,Yes
1660,45,Female,Sales,Manager,College,Divorced,Travel_Rarely,Yes,6600,3,22,2,26,3,4,2,No
1661,59,Female,Sales,Manager,Bachelor,Single,Travel_Rarely,Yes,7930,7,37,6,29,1,2,2,Yes
1662,24,Male,Sales,Sales Representative,Bachelor,Single,Travel_Frequently,No,4788,4,4,4,8,4,1,4,No
1663,53,Male,Sales,Sales Executive,Doctorate,Married,Travel_Rarely,Yes,4254,3,32,2,12,3,4,4,No
1664,39,Female,Sales,Sales Representative,College,Single,Travel_Rarely,No,6590,15,15,0,28,3,1,2,No
1665,43,Male,IT,Software Engineer,Master,Married,Travel_Frequently,No,5296,6,23,4,21,4,1,3,Yes
1666,41,Female,Finance,Financial Analyst,Bachelor,Married,Travel_Frequently,No,5334,13,17,1,19,3,3,2,No
1667,38,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Rarely,No,6821,15,18,7,10,2,4,2,No
1668,49,Male,IT,Data Analyst,Bachelor,Divorced,Travel_Frequently,No,4876,9,28,0,1,1,1,4,Yes
1669,52,Male,R&D,Laboratory Technician,Below College,Married,Travel_Rarely,Yes,4595,8,32,6,8,2,4,1,No
1670,36,Female,Finance,Accountant,College,Single,Travel_Rarely,Yes,5649,9,12,3,25,4,3,2,Yes
1671,60,Female,Sales,Manager,Master,Divorced,Travel_Frequently,No,7828,5,36,5,15,4,1,2,No
1672,46,Female,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,3547,0,23,0,5,1,4,1,Yes
1673,38,Male,R&D,Manager,College,Married,Travel_Frequently,No,8218,4,15,0,2,1,4,4,No
1674,56,Female,Sales,Sales Representative,Doctorate,Single,Travel_Rarely,Yes,3401,1,34,0,24,1,2,2,Yes
1675,51,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,Yes,2918,2,31,0,4,1,1,2,No
1676,31,Male,Sales,Sales Representative,Below College,Single,Travel_Frequently,No,4049,7,7,3,21,4,1,4,Yes
1677,32,Female,IT,IT Manager,Bachelor,Divorced,Travel_Rarely,No,9117,9,9,7,9,1,4,3,No
1678,38,Female,R&D,Research Scientist,Doctorate,Married,Travel_Frequently,No,6587,18,18,7,12,3,1,4,No
1679,52,Male,Finance,Financial Analyst,Master,Married,Travel_Rarely,No,6720,16,30,2,21,1,2,2,Yes
1680,45,Male,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,6429,12,22,9,11,2,3,2,No
1681,30,Male,Sales,Sales Executive,Master,Single,Travel_Rarely,No,4330,3,10,1,26,4,3,2,No
1682,24,Male,R&D,Laboratory Technician,Master,Single,Travel_Rarely,Yes,3242,0,0,0,21,1,4,3,Yes
1683,55,Male,Finance,Manager,Bachelor,Divorced,Travel_Frequently,No,9019,8,34,3,6,3,2,2,Yes
1684,26,Male,Sales,Manager,Master,Divorced,Travel_Rarely,No,7197,4,6,3,6,3,4,1,No
1685,52,Female,Sales,Sales Representative,Bachelor,Single,Travel_Rarely,No,7625,19,30,2,21,2,1,4,No
1686,51,Male,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,No,8638,19,31,2,27,1,2,3,No
1687,35,Female,Sales,Manager,Below College,Married,Travel_Rarely,Yes,9837,12,12,5,1,1,4,3,No
1688,55,Female,Sales,Sales Executive,Bachelor,Divorced,Travel_Frequently,No,5695,7,35,7,14,1,3,1,No
1689,26,Male,Sales,Sales Executive,Master,Single,Non-Travel,Yes,3371,3,3,0,26,3,4,4,Yes
1690,54,Female,IT,Data Analyst,Bachelor,Single,Travel_Rarely,No,7130,17,34,1,23,4,4,2,No
1691,42,Male,Finance,Financial Analyst,College,Divorced,Travel_Rarely,No,6455,13,20,8,1,2,2,1,No
1692,35,Male,Finance,Accountant,Bachelor,Single,Travel_Frequently,Yes,2893,1,15,0,12,2,3,1,Yes
1693,24,Male,R&D,Research Scientist,Doctorate,Divorced,Travel_Rarely,Yes,3960,2,2,2,10,3,2,4,Yes
1694,54,Male,Finance,Financial Analyst,Master,Divorced,Travel_Rarely,No,5166,11,34,8,5,4,3,1,No
1695,22,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,3712,0,0,0,2,1,1,4,Yes
1696,51,Male,IT,Software Engineer,Bachelor,Single,Travel_Rarely,No,5377,12,28,0,22,2,2,4,No
1697,58,Female,R&D,Research Scientist,Master,Divorced,Travel_Rarely,Yes,8273,18,36,1,14,1,3,4,No
1698,38,Female,Finance,Manager,Doctorate,Single,Travel_Rarely,No,10207,15,15,0,24,3,2,4,No
1699,25,Male,HR,Recruiter,Master,Divorced,Travel_Frequently,No,2990,1,1,0,9,4,1,3,Yes
1700,36,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Rarely,Yes,7228,13,13,0,12,1,4,1,No
1701,55,Female,Sales,Manager,Bachelor,Single,Travel_Frequently,Yes,9260,14,35,10,8,3,3,4,Yes
1702,31,Female,Sales,Sales Executive,Below College,Married,Travel_Rarely,Yes,5747,7,7,0,9,2,1,3,No
1703,52,Female,R&D,Research Scientist,Master,Single,Travel_Rarely,Yes,7698,16,32,4,27,2,3,3,Yes
1704,41,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Frequently,No,6504,15,19,0,2,3,1,2,Yes
1705,52,Female,Sales,Sales Representative,College,Single,Travel_Frequently,No,6561,12,31,3,21,1,2,4,No
1706,55,Female,Finance,Manager,College,Divorced,Travel_Rarely,No,6899,3,31,1,9,1,4,4,No
1707,34,Female,IT,Software Engineer,Bachelor,Single,Travel_Frequently,No,2913,3,12,3,12,4,4,3,No
1708,34,Male,R&D,Laboratory Technician,Bachelor,Single,Non-Travel,No,5379,7,10,6,10,4,2,3,No
1709,60,Male,Sales,Sales Representative,Master,Married,Travel_Rarely,Yes,7067,14,39,2,18,1,4,3,No
1710,30,Male,IT,Data Analyst,Master,Single,Travel_Rarely,No,4511,9,9,1,13,4,4,3,No
1711,57,Male,IT,Software Engineer,Master,Married,Travel_Rarely,No,3791,2,37,1,15,3,4,4,No
1712,57,Male,IT,IT Manager,College,Divorced,Travel_Rarely,No,6156,0,36,0,15,3,4,4,No
1713,56,Female,R&D,Research Scientist,Master,Divorced,Travel_Rarely,No,6167,10,34,8,24,2,2,1,Yes
1714,26,Female,IT,Software Engineer,College,Married,Travel_Frequently,Yes,3458,4,4,0,29,3,4,4,No
1715,26,Male,HR,HR Specialist,Master,Single,Travel_Rarely,No,2513,2,2,1,16,1,1,2,No
1716,48,Male,R&D,Manager,College,Single,Travel_Frequently,No,8760,9,25,1,9,1,4,4,No
1717,34,Male,IT,IT Manager,Bachelor,Single,Travel_Rarely,No,8197,5,12,5,23,3,4,1,No
1718,60,Male,R&D,Manager,College,Single,Travel_Rarely,Yes,7793,7,40,4,16,4,2,2,Yes
1719,53,Male,HR,HR Specialist,Bachelor,Married,Travel_Rarely,Yes,6106,13,33,3,23,2,2,1,No
1720,31,Female,R&D,Manager,Bachelor,Single,Travel_Rarely,No,8862,9,10,4,16,4,4,3,No
1721,47,Male,R&D,Research Scientist,Master,Married,Travel_Frequently,No,6943,14,26,7,5,1,3,4,No
1722,38,Female,HR,HR Specialist,Bachelor,Married,Travel_Frequently,No,4035,6,14,3,22,4,1,3,No
1723,51,Male,Finance,Financial Analyst,Master,Divorced,Travel_Rarely,No,7453,20,29,10,19,3,4,4,No
1724,41,Male,Finance,Manager,Bachelor,Married,Travel_Rarely,Yes,11348,17,17,8,23,1,4,1,Yes
1725,43,Male,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,8115,17,22,3,12,2,3,2,No
1726,53,Male,Sales,Sales Executive,College,Divorced,Travel_Rarely,No,5617,12,29,4,1,1,2,3,No
1727,45,Male,IT,Software Engineer,Bachelor,Single,Non-Travel,Yes,4020,2,23,2,27,4,1,1,No
